f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,class
0.049382641077276135,-0.14404173533453474,1.6969405572047107,-1.4593507231631906,-0.4621173525124545,-0.3008480430340696,-0.7425536042349083,1.6143593514356516,0.20852800734748897,0.5390286670198989,0.07915096412986061,0.37890250711283613,0.498729285954785,1.2708716867691434,1.1255832034929447,1.558775223774347,1.3634787371512929,0.7147592470500642,2.007309641641861,0.2165374127627645,1.2505120168263384,0.0
-0.38280653101730405,1.680185387832808,1.4357943755594706,2.1097230982644963,0.6653570371993676,0.5847671858393819,0.7045946729102879,0.3913579964904645,-0.7214368919283733,1.8775211599201946,0.02292939971246749,0.839167641246139,-1.7004812586727134,0.10193475259252832,1.3727790134609115,-0.15588070318595898,0.49038751075937825,1.243578955176431,1.407624997737034,1.1430645937539496,0.6103157903657326,0.0
-0.057099309312112045,-0.38231241742660654,0.9370026104878286,0.8712698399449275,0.8817050087687226,1.0418566775591824,1.0445787393016794,0.8651319310568195,0.06675337528560182,1.0247601343609178,1.0555414965132066,0.40440991356348566,2.3225308223311427,1.5593073445283605,-0.7329821162432573,1.8273911803966798,-0.24233272000158362,0.18765508211429613,-0.10076044200437512,1.2139685644475604,0.405122548823978,0.0
-0.049550648902120076,1.6458643408465126,0.16931937750278658,-0.23097831298270738,-0.3065074737275187,0.866308925145421,0.2956743736054534,0.43568635166159625,1.2910335193498204,1.31835514573539,3.2135573455453716,-0.1735448826543315,-0.24696459435388346,-0.1595048154689111,0.4527482751027389,0.18086038765759777,1.3522236558140213,1.810998948138095,0.01200358124165346,0.4188074118037464,0.18084773171728813,0.0
0.27950560320996515,-1.0251381764124243,0.5545058540166907,-0.0661669552980591,0.6882350100702888,1.1397049253941116,0.2651093126192708,2.2364272232769076,0.3948270198743382,0.07116969921763305,1.1927791450355634,-0.43718254176609844,0.26981051532555056,1.8566273290549804,-0.6611191010396194,-0.08870486055792731,1.638509426436169,0.3827672978986608,0.7919084927201732,1.977749752822005,0.7396716936142647,0.0
-0.41607531990528085,1.7912478751702636,-0.78687661833108,-0.7415941544280276,0.23759450414490801,-0.6269910440762532,1.0459970919550272,-0.17622471555273872,1.6118696829156507,-0.26292195456491324,0.7393409156805113,0.32299046918082497,1.3309977591177735,1.6345950223444083,1.171826505782863,0.2780640408035369,1.2886224676111349,0.0563853698551795,1.335364694969935,0.4523059715973618,-0.5373628682577329,0.0
-0.8197963407757252,0.1808812000982845,0.4093096551872636,-0.9305426651029827,0.4245274774510542,0.8345160626189525,2.1119209791375333,1.9168899434252578,1.1992569819104348,1.4714297991750587,1.2511261903410695,-0.05499004317966355,1.9729805724011482,1.462404362627398,1.063498483019616,1.1662652425805147,0.7560623181142023,-0.21987227758093114,2.2247769627868785,1.9862652013095379,0.16291333447430745,0.0
0.03327903378840891,0.11006993031590961,-0.9464034006136925,2.3204519493418863,-0.5270461994774147,-0.04518679052649738,0.7538639243128997,0.8874722988235597,0.4466803168693538,1.017331713847668,0.15655060509226898,1.708099415573548,0.7815126530447002,0.2885188600081384,1.314369937477949,0.2329692351928272,0.33929583365451826,1.062613194423695,0.2031099637226154,0.31064165530984134,-1.198001695453553,0.0
-0.9182256071825394,0.24748174030667117,1.8961648205190011,1.6262155998467636,0.4167009016536304,1.4657933805593923,1.101557843521734,1.2302386291298446,-0.18416060688411034,-0.056463100232720664,-0.3655880912941856,0.9382752745654674,0.5803134683065471,-1.5572392264525854,0.07310375004157765,1.1495331989374036,-0.08659828560823263,2.4153929388672757,-0.6180185972679073,1.3869033763872236,-0.34176155029339955,0.0
-0.17354662296658324,0.6538706470807057,-0.9194834759796486,-0.12417768843284777,-0.2386859711388803,-0.7252444224837284,0.8826073069528002,0.050755685669759076,-0.6978290778496257,-1.5282218374944456,0.08980817593243662,0.8944326947062706,0.9990209024129415,2.2029088825244485,1.435838527655677,0.40669235427900424,1.1130872052644118,-0.674307200589265,0.5887803279856616,0.48821907673663123,0.12859690954321268,0.0
0.5123665139471816,0.9854862549774368,-0.2520440112315741,-0.43308849335421823,-2.2429306987642614,-0.30608309075097934,0.833551930999096,1.51344807185941,0.5832622878961822,-1.4785065094276368,1.1856057151591874,0.8619048005041976,0.8587116204920492,1.39481846879238,0.15461774990052862,-0.9015978830746361,0.11834095717952964,-0.811593946854426,0.573528271811952,-0.8157591131864503,1.007060613132865,0.0
1.7131742968337622,0.7479536316775763,1.356273783178374,0.8079508343039221,-0.9948154303948085,-1.7277921684919657,0.13459509397289304,0.7640605564429908,0.32009892826707054,-1.1728234745315556,1.614736707435801,0.5515898902172864,-0.9454147277779974,1.2324408688936646,0.6915157394884555,2.1551060035860505,-0.027752728571742602,0.21524403113026153,1.193452410915217,-0.3889753426542791,2.204226968820167,0.0
