f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,class
0.710979501987821,1.6613500196068387,-0.8605735923300897,-1.8612056672474695,-0.045181163451239174,0.8032288610757555,0.6073470296412856,3.466829314375091,2.210021155913962,0.34421454746071484,-1.007080157712474,-1.518228740842392,-0.6426581182391559,-0.005443228639926997,0.07032367508866315,0.5285053131085341,3.898532753987588,-0.8267086060764575,0.97707978205679,0.7794690342976424,0.0
-1.8513292434032589,2.6055884844215513,-2.8416973903967713,-3.4562692776405397,2.62260958211666,-1.4858661258265344,-2.0319355173383125,0.8664116228584265,1.088401243782804,1.1726902327415196,0.8887424299836809,1.2845619746575216,-0.6325071310416506,-4.053709254660069,-1.1817406579984868,0.5352803239936313,-3.852656178134942,4.082725135150927,1.2414885857694855,0.13199528890976384,0.0
-0.8265676084178076,1.4744655455163864,-0.3660810340756009,-2.181694623073739,1.831607700145078,1.3073792709382346,2.0165155253465885,-0.6346868935130746,-1.6578317706653858,3.8146614718683813,-0.505929460971513,0.24988236335845454,-3.208776115585903,-2.3531094984237106,1.172794002738684,-0.500844571968748,-0.3361113583279155,2.157679868332684,-0.13009314002980216,3.3143895194583775,0.0
2.2294765601815287,-0.5297046867138829,-1.3870437998246414,1.1155186446814538,0.6954497677580727,-0.5639523193379257,-3.313157181572138,1.0064516854437036,0.5608153336604206,2.0155308203636544,-1.7516600786293421,-2.824359394806558,-2.8600209887425945,2.575600144514881,2.116183158835187,-0.9434445997543114,-2.5025808901443827,-2.4237638456425183,-0.04287201110155,2.9550256641183,0.0
0.05494726959347428,1.976694958089476,2.970150127016009,-4.402351640741799,0.16401585104537808,-2.1618821223927216,-0.2923259705348566,2.109511981184248,-0.1509348430603006,-1.159862459084226,2.730540633209537,-0.18821288225536578,3.822406293351951,-2.6052881576171574,3.926746378036064,-0.7348743991386126,0.9949828624452549,1.7930124627111683,-0.6141730011237694,0.5781428676212323,0.0
0.970003870947591,2.22030396645676,-2.391378620106355,-1.95804678267126,-2.2378170580253225,2.465535201454696,-2.2286986722028628,0.7561420157409896,-1.1855142439695985,1.0059692294579987,-0.3738597665930354,-3.400319485859027,-0.27993824011474366,-2.256939964449788,0.06986383073471217,1.1570064909394016,1.6061798230720326,-2.052065739555962,-2.3941425803166405,3.8986292623356715,0.0
-1.5306616455010613,1.0661576787601492,0.7295269148816397,1.2905131999704356,0.6306683724346707,1.2999981125649218,-2.260010524677715,3.0797067953708988,-0.46540926447734693,4.880948428331273,0.3007839435682041,-3.549456335224937,-1.2490941688984987,-0.07360648342985972,0.485381383699972,-1.607725710722704,-2.725852660930286,-2.690966063668713,-1.5951017908495269,0.7112584849246666,0.0
0.8465787941475926,2.7773514214284267,-2.552228569590925,-0.07890795092933622,2.81712088434009,1.6975268555548477,0.029021705181649423,-0.7520888405200926,1.6039436041672352,1.6577757695570372,3.790096817523628,-0.31451627988609454,-1.2742945132173875,-1.0064271409109722,0.8457246932928046,-2.8946551942840477,-1.5160569602622698,0.07386754751067637,0.8473762465383176,2.7401088311752684,0.0
0.6205162157213928,1.1540955415194887,-2.2357759061516567,0.024253731048103366,-1.8137157090538758,-2.501136471170533,3.4216128040078275,0.03725576531839622,6.348802516543612,-1.4762449040994974,0.8343948139245306,1.9138010301366508,0.1910558603566722,-5.299669710851364,-1.8601545251003155,-2.6569347762118207,1.385420156209655,-2.0272746249362403,-1.276901794704532,1.2924207869638273,0.0
-0.5340022054168215,0.4982214511331985,-0.20381895274595108,-4.4228877269812275,0.6181713663457632,-2.9768122673691395,-5.079471176176365,0.4577853518081247,1.4295743005903356,-0.3406281434760502,-0.8334338629137267,-1.6491233097670714,-4.657890591159587,1.8813899560199865,-4.072204356648012,-0.4895577427212109,-0.1328006103729361,1.0363939854956574,1.5623418147005825,0.21266106552178016,0.0
