f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,class
-1.731522437061729,1.241423947661114,2.0198063843840552,0.33664908172151053,1.3754608701178428,4.024861909996556,-1.8323954096788964,0.8061794761601602,-0.9525630153824143,0.904840087411768,-0.8156593707193529,-1.5218058365927938,-1.7622152042773624,-1.592094506786437,-1.423017251503112,-0.2962437669245407,-1.8317337773506466,3.755397988131308,-1.3106252939889729,0.9804952198810725,0.0
-2.93314274790026,0.9075463475069545,2.5039867860126788,-0.9818668166293908,0.607362874001619,-0.8249380516003691,-0.5207307416533457,-1.1514921710224928,1.9652304870846529,1.0459296811618939,0.2565281795087979,1.463824227839135,-2.5927391288978674,-2.806471740857555,1.6142271857010715,-1.287574145019281,-0.24952485875917652,-2.567711245290867,1.5849421815541778,-1.8347278538515523,0.0
1.0761759826940962,-0.5934544848971998,-3.2689264404695138,2.781552439903917,0.6212486957369082,-2.502042730328811,1.3767843795351893,0.2960153946176602,2.45477743125977,1.1219868467836651,-3.356580562407663,-1.3163898668863898,-2.6017726338001164,-1.856781049898751,1.9079198102194916,-4.683818599405904,0.7995591444983687,4.244997384079753,-3.2597668871094143,0.9480152527508173,0.0
-3.584122891922952,-1.0857398835089616,-0.3914739327223039,0.48995143715752926,-0.9521296525266958,-1.525854738849118,3.4358057446164354,-0.48366832067983423,0.49646043954156704,-2.506893701408573,2.4350928221815744,-4.96085383396181,-0.403618054090395,1.0019397371154646,-0.04219186876775963,-1.6845702999951646,1.2966945840535258,-0.5009243838575264,-3.69030627360965,0.8572063212805646,0.0
-1.4864048106143102,2.6585621105890196,0.7137006906946215,-2.5234565607202946,3.1912459161260056,0.27509306838420094,-2.252169554298927,-0.03998294634212204,-1.4292306042502425,1.3677690940271559,-2.655168526261657,-0.906718951979975,-2.89428860818462,0.27538717722728456,1.5093536977850588,3.4679777989008698,4.231584000034644,-3.3852411827967877,-2.361611514595873,0.5087612436739921,0.0
1.3395414513957027,0.4268138003020492,0.8448509911420696,2.424888425716659,3.8012584352935854,-1.2501862642569743,-1.3022234012061553,0.30641323951050303,-0.23510384334111978,-2.2487304952025906,-4.370098955723706,0.7186596865839717,-1.7370905668492442,-1.7733216893518091,3.21196649784094,-4.67586778676096,-0.2580459686843413,-1.3492377581360482,-0.5424047610360136,-1.8323555530991837,0.0
-1.6315454068676511,-1.1861623694007606,-0.38675640786405185,2.1896910903257343,0.6389943431909769,-3.98711195680707,-4.41094442890869,2.7937342745551343,-0.10676107831677856,1.432486129998765,0.39824089425542336,1.2610809255571478,0.08594282903224924,0.14415928165894898,-2.055058699430193,-2.290216888387232,4.005020431860303,0.5444818871625534,-3.371878298965507,-0.7176923192380099,0.0
-1.1938042194170124,-2.5195126676131006,1.020375392379976,7.6055411516270315,0.9965358501066838,1.1454948025966125,1.7071438201719475,3.3287389525323716,0.4940010711820538,-0.5452886698825302,2.5550347759590655,0.29636695583551087,-0.21982956279191526,-0.2059273542902138,0.025847221063208255,-1.890752596622938,-2.1498153166737035,-2.734836064521775,1.9423296517469482,-0.6243756300991541,0.0
-0.9469122377165009,1.4752918513784472,-1.0496073141224487,-0.9402229996858226,1.5360427813880242,0.6754677116483314,-3.0885845378761436,0.22147787347269426,0.939412667869298,4.23947659230593,1.846597216659743,1.938571624327899,0.24935434835953213,1.7295363440388025,2.620750907401771,-1.3163366940060084,1.772352962617847,-0.5144477383399467,-3.133146395998169,-0.5898324632031487,0.0
-2.3595375711660984,2.2149253584118433,-2.4647030033232946,1.3132616737136908,0.5297703942198198,0.08163303665545571,0.2821230427451557,-1.0340119029771093,-3.597922744833647,1.237503885001374,-1.145123206195614,-1.6930146967899056,2.1304766178897108,1.6464676443112436,-2.843699887474531,-2.231536097267904,-0.16361582246844827,-1.2624043495350952,-2.5362274594840306,1.7109200924260108,0.0
-2.131916896365905,0.21891659766564442,-2.081848194455617,1.8143764437019398,-1.6608165699277195,0.04397949213033184,5.468164700663879,-0.9554138497390946,-2.4939693819167053,0.047336837336669144,-0.232494291253848,1.1190902598759978,-2.6051228433331235,-1.0334546950930819,-2.420892274034651,0.14392984458174968,2.550754461386796,-1.409147236664319,0.7900220392240533,2.085060257542008,0.0
