f0,f1,class
-1.7744379508262895,0.6189544700774183,0.0
-1.6505276946673542,3.6909042280470703,0.0
2.750972627343033,1.3403119418218412,0.0
-4.319906181018433,-2.7866775695674244,0.0
-0.12226074123322075,-1.6107653939671767,0.0
1.7020246326495825,-5.427126489199086,0.0
-6.568749355497569,-8.714213004459124,0.0
-0.1539071607871814,-7.781765606589153,0.0
-2.055213453030802,0.6000500852694683,0.0
5.2831680464521185,1.0843975087087183,0.0
-1.2095469672765031,-2.228338818840245,0.0
2.5318293886228815,1.8567398283095726,0.0
0.17968163874147067,-1.9009236707773394,0.0
-4.894520069544083,0.5430046914502059,0.0
0.2589731922980975,-6.016691073797197,0.0
1.445460886203812,8.489789937289888,0.0
4.470846046299128,1.1574401490678485,0.0
2.6934561462903512,-1.1762637188277447,0.0
-1.7367111241069404,-0.44503276144466125,0.0
7.64117894528679,3.3977326102439784,0.0
-4.864839566876885,-2.4231856156507603,0.0
-4.507045010139459,-1.8737878008637188,0.0
5.608791496258379,-0.2547349037941437,0.0
-0.8500392860406786,-6.436067333429224,0.0
4.527567293930502,0.4928261571661594,0.0
-1.1113154715965117,0.18693783186255195,0.0
-1.288971869179216,0.3184581079863579,0.0
5.403967444281409,1.3487293671914893,0.0
0.6245950632053863,-8.07748488795141,0.0
0.3789675806569782,-1.6915278034234447,0.0
-3.9950888516999417,-9.674642802587286,0.0
5.444284029602339,-3.4210601569331036,0.0
-5.388498488835825,-2.8465680140031617,0.0
3.7562091901294807,2.3174260095203265,0.0
-2.326408095152486,-7.668742022621876,0.0
7.90733263056943,-2.9465575658731553,0.0
4.555320439900918,-5.035802561093936,0.0
-1.8965886610572573,-4.277198152410475,0.0
1.9442529298387312,-2.1001546500168944,0.0
-7.736057506417895,1.662039176391013,0.0
0.6933785467671061,-3.520591327120645,0.0
1.991605779404979,-3.9304697795044845,0.0
0.9785042571389577,4.258895990335851,0.0
-0.748096260949442,-1.6051336566004335,0.0
-0.6033105171677486,3.794841894840579,0.0
2.6451042481888307,2.435676728915202,0.0
2.494881644836038,-6.073263580198982,0.0
2.245245859751444,0.5924463419275352,0.0
2.7512254502474227,1.4047116390650676,0.0
-3.211439212532555,-3.1067248502154685,0.0
1.7265870373315175,0.19913894823833872,0.0
-1.4229916449952655,-1.100015317040277,0.0
1.1069264359306343,5.923530985341907,0.0
-3.5593543681577158,4.044232302058982,0.0
6.791643917814473,0.7487947863789575,0.0
1.1595759928019311,2.200734648443282,0.0
-0.7162017574465264,-3.182057011839878,0.0
0.7011705606919872,-5.83597787755594,0.0
-1.918853344537077,3.235462812233748,0.0
-1.8253174884210133,-0.40629346150113504,0.0
2.323752332169374,-1.1128422511283924,0.0
-4.905615420290847,-7.251376494470132,0.0
-8.280230848287394,0.41196637518744234,0.0
5.542485065786677,4.8381102790806985,0.0
1.8804401146216478,2.8267181644516053,0.0
0.9355156890274012,7.736508747911382,0.0
-7.492168019623056,-0.831782539880808,0.0
-7.3544953497831775,0.8754206443670476,0.0
3.4216338966448334,5.274913955956255,0.0
4.6683252306179055,-6.69597571927275,0.0
2.2596875118750113,3.9609274906627294,0.0
1.3954850842266358,8.294870741053485,0.0
2.311119985912263,-0.820999825359608,0.0
4.4070375815861045,5.824793948762916,0.0
1.627271339548303,9.550508027561039,0.0
0.4637346372194812,1.501076291573216,0.0
0.657702161185526,-1.632580841531458,0.0
0.039512842265422045,1.8774194121343792,0.0
-2.095928681555313,-1.213162019865637,0.0
-0.1638718507737116,-0.5305066404536617,0.0
1.9786592183736473,2.129658913934253,0.0
2.965271726133255,-0.5476783088027875,0.0
7.427984333406429,0.02280911959498151,0.0
-0.4028811420392125,0.24719158338763259,0.0
0.3410327816488701,-0.12800374412331292,0.0
7.956727834563434,0.478144220246708,0.0
-7.779796351436324,5.560328157376052,0.0
5.130128431953293,-1.669601048537586,0.0
-2.9967641548697204,3.991021954168307,0.0
-4.002291511282192,6.968824373351251,0.0
-5.630621993339416,-0.8219221623388969,0.0
-0.5639188284855159,-0.8594788643161207,0.0
-1.0165223283907183,-0.6711551150253939,0.0
-4.373950868954357,-2.09409757627054,0.0
-0.24322200649129785,-0.32736195408275837,0.0
-4.8872481176836535,-2.571690214386408,0.0
-2.058241827213906,7.795576849455434,0.0
-5.579753355086479,-4.202176444697581,0.0
0.20744874367669242,-0.5731279807727353,0.0
-1.0643211854910555,-1.8720608317771974,0.0
-3.611263929390394,7.683306843920524,0.0
2.491440690163054,0.461437922516407,0.0
4.355394246513775,-0.44749207895276194,0.0
4.895882395296569,-3.226972670527135,0.0
-5.2501873772611125,7.598687677191669,0.0
0.7633768338308097,-0.6500050003246904,0.0
4.001398577306949,0.8957360917609902,0.0
8.779859745656395,10.960308626384998,0.0
-0.47243452554935467,6.36610119194596,0.0
2.926564156745613,-2.0719961035919785,0.0
0.6448265511283238,-0.334340220683307,0.0
-2.0342614633256635,-1.9504881625952424,0.0
3.470156165469012,-1.0107466111998495,0.0
1.9168234783074456,0.04686192143129958,0.0
0.29082903548693956,1.9100066512882996,0.0
4.040543723662539,-2.6030885055195405,0.0
-1.414911931802664,-0.27832598888987387,0.0
0.26840135029607987,-5.629189978129768,0.0
-5.763870678046345,-3.823267861259533,0.0
1.748812684525164,-6.065470932487171,0.0
-2.5836150196962606,7.0491862157132825,0.0
6.089841764578955,1.7624615788953923,0.0
-6.904943372580289,1.1759590244097746,0.0
-1.2194747991604795,7.635113650054371,0.0
0.8398240192527634,-1.2859859572789647,0.0
-0.09081472347569862,-0.9867851142019679,0.0
-2.282754314000172,2.1580911276333583,0.0
5.165858352334541,-0.6101699681716172,0.0
1.0890708969044318,-1.1479150451077131,0.0
5.963657206478941,-1.1342582675123314,0.0
-1.968226238550565,2.615251819459341,0.0
-2.9804563079214224,-0.583265397631877,0.0
0.2760855599991728,-2.6484050712257745,0.0
1.3952564747317981,8.150654178488193,0.0
-0.47368578265305833,-3.9599657239338795,0.0
-2.2286012679728304,-2.472080147821872,0.0
3.479294949876292,0.3348206589007866,0.0
4.228552787535049,-1.2127523684579284,0.0
5.029140365844048,-6.807243000779956,0.0
6.570478363497049,-2.571563533442384,0.0
-0.26148250681128005,-0.8767303193042055,0.0
3.5656670008185745,0.8778065593615786,0.0
2.971320577133889,-0.0638022740426733,0.0
1.1843971542980047,-3.195666723083066,0.0
2.0823886673473795,5.465596136917887,0.0
-5.085363078711092,3.785377470871086,0.0
2.3101550173309944,-1.1655027519331767,0.0
5.047925761379617,-2.62093341684774,0.0
-1.0340494440822543,-2.585357693087549,0.0
-3.7904942031746773,-1.218156954644166,0.0
-0.9283955517041318,2.7106849737239074,0.0
-1.8810623765360095,4.906864813172676,0.0
3.4234653114714355,5.095359217614563,0.0
7.479459726828649,2.1891214070630833,0.0
-7.489880780925469,-9.602438562122643,0.0
-6.389164011408494,-1.820424617269423,0.0
5.126859194439441,5.398006397356812,0.0
11.291754775180365,9.804057212266747,0.0
-3.7978914566639266,-0.5788987161471942,0.0
-6.870804796451132,1.1766203799178072,0.0
0.10058415982996324,3.0192415968956685,0.0
-1.6232286997777994,-1.834939667739801,0.0
3.760149383117504,-9.027904060444094,0.0
1.4041205204151135,-1.273536216092047,0.0
1.2869756315948382,4.98410161598203,0.0
-2.065057933081446,-6.642815493773022,0.0
-2.4949117028130754,2.322963835155427,0.0
-0.05543733171869398,-4.0762591165708,0.0
0.3199885601556974,-4.810886696061578,0.0
2.5807981231964843,7.707380026064901,0.0
2.064695425588502,3.8415707432786896,0.0
-4.125181907618653,0.8109954842309539,0.0
0.7113001993914301,0.6943944035093184,0.0
1.0526961196859006,0.823527822140689,0.0
1.8890047724021894,-6.597840811069307,0.0
0.21952167796999655,1.1227305624864734,0.0
3.3794570916087054,-0.3396508414035933,0.0
-4.750592028792341,-1.1621458686786486,0.0
-3.9290424091066973,5.513459847174962,0.0
-3.8368743854410523,2.7080860242213056,0.0
1.7005477866129053,-3.11539227062742,0.0
3.6967083815466166,-3.1720396402906608,0.0
-4.542381251872458,-2.844602459508287,0.0
0.7278289896469547,-3.549728198156466,0.0
-0.247739053684061,7.784920010243681,0.0
-4.439959093086168,5.8457008243113515,0.0
-7.462844739167095,7.002289449585304,0.0
-7.741223340199987,-4.326215137815647,0.0
-2.4953980572357346,-0.723421318195949,0.0
-3.836838362540198,-5.17073850337887,0.0
-2.4149241560502674,-2.8920102561569547,0.0
-5.904479888573427,1.5130045141407806,0.0
-0.9964786161335527,0.35774888595034693,0.0
5.642908625538363,3.686428394041877,0.0
-2.13424694492737,-2.399111163255959,0.0
-0.608250982595357,4.696966379230378,0.0
-0.9932199562821961,1.1394848945468268,0.0
0.5331199357248506,2.4459360073659036,0.0
2.8150464440562,-6.432238480396968,0.0
-6.423266407740502,-0.7329329171457786,0.0
5.343168635186187,-1.5645487965845126,0.0
-1.6633883599280932,0.5682255295699259,0.0
4.433213895471111,0.5593987696525755,0.0
-0.028159669452467832,0.8700444034708418,0.0
0.22899405544370874,2.6533243866211063,0.0
-0.8202358598965939,7.994241876530229,0.0
-1.827739170257635,-1.694514162400556,0.0
4.74197438540949,-1.377910400515597,0.0
1.3293088688725545,0.313660205970998,0.0
1.3046693777691354,10.755790484834261,0.0
-6.202093739426371,-3.922271378524423,0.0
6.381327988576258,-0.08329501644398227,0.0
-5.317566686983388,5.6338862161001595,0.0
5.1484092557246885,5.697734347893082,0.0
3.5239918081908717,-6.418350771668022,0.0
-6.2109690421465755,1.4576133135652647,0.0
-10.447674687993533,0.18011946273819635,0.0
-4.769271698387244,-2.509491335250472,0.0
-4.131470170424411,-3.8987038325667975,0.0
3.4468555181870872,1.4937452745786748,0.0
-2.6672904321143833,0.6607945930287659,0.0
3.850579356453735,-1.8592801829156518,0.0
1.1415424472869573,0.8805031328079653,0.0
-5.4143686861692775,-2.360823166298167,0.0
1.9351340298415098,0.9429885162628591,0.0
1.9274794970334685,5.624817958079159,0.0
-1.4865525979949823,-0.6357874333784869,0.0
-3.6252846871966145,-8.532538940787683,0.0
-2.0101690817147846,-2.236083852967646,0.0
-0.5460869227188391,3.0759888773164845,0.0
-2.6086226183688725,-1.7268961230632103,0.0
0.7698364227709296,3.413969880689201,0.0
4.97705989821219,7.426368036392966,0.0
-0.5636843210716861,-4.321279246276362,0.0
-4.902850085812357,0.8276997347355861,0.0
-0.45258152339247215,4.098774703200465,0.0
4.071835728062144,-3.388449811596607,0.0
6.364346546417075,1.6799823024987133,0.0
-2.7049404664018812,1.3361031448694074,0.0
9.167555345994673,4.618374215863291,0.0
4.312259501923612,-1.2051948361266065,0.0
0.4274622310457741,0.8957018715812823,0.0
-7.605609675767458,2.5543269226691696,0.0
-4.097416272931822,2.0297322501230646,0.0
-2.3716055869404284,0.5607274864358781,0.0
-0.09596315863737667,-4.648253768971293,0.0
-1.9030175272016876,-1.7004551325332586,0.0
-9.02693513707062,-0.6210532002457465,0.0
-3.5016754724328782,-1.0543135036551574,0.0
-8.73729214294767,3.9422046866993616,0.0
-3.9556648534993344,-7.506275543991921,0.0
4.293022322852416,-0.17629846138937397,0.0
3.784953609197463,2.3353601255982595,0.0
-0.21854391096103776,-1.0837125266160965,0.0
-0.5637131237164695,2.5663537023716065,0.0
0.9784406237316586,-3.67735892512716,0.0
0.4415145738992285,-0.3664229661067838,0.0
-0.6006917773906989,3.501017670094068,0.0
1.1865666932781784,-3.144963369762011,0.0
0.0788963920058225,-4.445198664026694,0.0
4.268779256127873,6.362258535845885,0.0
-5.8341454319318515,-2.9246311145410235,0.0
-6.421197850312276,-2.357137334677911,0.0
1.671223965122402,0.16409884464005853,0.0
-2.6652334218880025,-4.868606831355404,0.0
10.108408374160717,-1.8277229999674969,0.0
1.205428735707103,8.06300189427542,0.0
2.0026721443056217,3.098311932450797,0.0
0.8773324089609054,6.255620443356997,0.0
0.3331070574341084,1.014315509194133,0.0
0.2642192504153483,1.6461677028221355,0.0
-5.596665687273674,4.953189770817405,0.0
1.8633252954613262,-2.7102340887073293,0.0
-0.13755364355443747,-2.4626744693668092,0.0
2.6857600209475723,3.7569865336731616,0.0
-4.010846524615885,3.007208950536424,0.0
-4.310847508417708,0.04948672239733617,0.0
-3.999468121054142,0.9018742725665463,0.0
-5.389492217542464,0.0008639133197645603,0.0
-3.1121759700897234,-1.7938685182669258,0.0
-0.9388993192031767,-1.4951292296820855,0.0
-1.5135886937611724,-0.9937181199640474,0.0
3.9369687898033825,-3.5228453287053605,0.0
-5.1801008289532255,1.0955662960504282,0.0
-1.95494408161178,-1.5097291544315965,0.0
5.698404355779928,1.6324132468575634,0.0
5.919727942739952,-1.9075769293005571,0.0
-2.9210790121555377,-2.0912385748655202,0.0
-3.4292910634145466,-1.8661522652012763,0.0
2.2756572551914633,-11.47073791204802,0.0
7.654329357220159,-4.209443885866243,0.0
1.4587527105223306,8.688860941747947,0.0
7.480017755837236,-1.3970647974698327,0.0
2.3125744391423377,-0.9995132538336894,0.0
3.1662344788683137,1.2453452041711197,0.0
-9.008421839934819,2.7289127179404944,0.0
4.157837767392556,-3.4994461700018493,0.0
-2.915985770692556,-3.6076786576992803,0.0
7.748185136381313,-0.05705491372619258,0.0
-0.05052336920756146,0.8567999749290415,0.0
-4.660259466741898,5.6537094668718515,0.0
3.0174721583823074,-2.7505400301960696,0.0
-1.596658089370258,-1.0650951138539257,0.0
2.962143891762767,-5.1602755393008035,0.0
-5.091201376169473,2.731961934053144,0.0
6.317927073096917,-2.0783899240834547,0.0
-4.1871840171251655,-10.32012393029216,0.0
-5.237878697228098,0.7145808951922046,0.0
-6.43372990217012,-2.5318109796779953,0.0
-1.19366661516238,-0.15615940238411183,0.0
-3.363451885372996,1.6160923162098497,0.0
-4.35729131871983,-1.9638109845775644,0.0
-5.353565138393734,-8.064311926090824,0.0
-4.057695946890779,1.1921480382255973,0.0
2.181036055196603,-5.191509587109579,0.0
-6.942693177636178,1.2943806573143466,0.0
5.684523365018741,3.3926910663613383,0.0
0.88400132692829,-0.7088741736220433,0.0
-2.356367395490858,8.91570665308108,0.0
6.011942357234689,2.358818004776219,0.0
-3.097616163995393,0.9905854141794894,0.0
7.406748862826136,0.7465763998665353,0.0
1.1236784865912237,-5.931828598473475,0.0
-2.6047692927655093,1.037519320370549,0.0
-0.19975324120550741,-6.734837616794485,0.0
2.303639723112373,-6.2772737146709945,0.0
2.2328546064018915,-3.099818275092258,0.0
2.8930313799084866,1.8855888255567774,0.0
2.0926506256564195,-0.8054938001236696,0.0
1.0796637062489491,-4.864160081243965,0.0
4.007814631952665,4.473384878875356,0.0
-3.6401508142875656,-1.6600950880742686,0.0
2.3764895821516947,-0.4109636042118425,0.0
-0.003916096744865651,1.1551540558018079,0.0
-0.9682503349003186,4.751891614423131,0.0
3.5540467007968353,-1.1573875842013792,0.0
-1.6077729592970968,-0.4016478192059558,0.0
-0.22007997145515623,-4.14811151535971,0.0
-3.2701547727244833,-2.9715267142796837,0.0
1.8791728935934628,0.006688896720673936,0.0
-4.746914588005924,-2.427855486762385,0.0
-3.395765348090988,-0.20468063994797525,0.0
-2.146469489201349,4.578232451570479,0.0
3.2107342810882797,-1.316657752702688,0.0
0.5333922394945328,6.904780192596282,0.0
1.5809094909787405,4.467564193260638,0.0
-3.961620774755258,-9.141382517248905,0.0
1.4083175588501902,5.094427438852236,0.0
-0.17237994688527702,7.2448758919073075,0.0
4.104511209948541,-0.39161708509453746,0.0
3.2314448865627092,2.3087227535401924,0.0
-6.715298607076932,4.913772782909034,0.0
-2.0522443006720623,-6.635785774788826,0.0
-0.21293207912571394,1.3919422835651676,0.0
9.439246160084846,3.6565800721328507,0.0
3.0937130276680023,-0.7818631985250787,0.0
0.4809294906015464,-3.0656452608711637,0.0
1.2223578424658212,8.513193122884784,0.0
1.2761847324635442,-1.0501306099057097,0.0
1.317401917618403,-4.883339998322548,0.0
-4.06393282184787,-3.650537147394984,0.0
-5.944790494701732,-6.680456570763789,0.0
0.5684209758773836,-2.039360660331204,0.0
4.025450985370759,-5.2019105867428825,0.0
1.0866728966693757,0.4159037063489352,0.0
1.3962851941757608,-11.348658264027446,0.0
4.507404299292218,1.9048810278103199,0.0
-0.373825212044142,-1.9046642195804269,0.0
-1.799093009891906,-0.23551547177909235,0.0
-5.178753386515454,3.0413568546982876,0.0
-2.2061553233212656,-2.3042922176317417,0.0
-3.134157212216439,-1.3509259396475848,0.0
-2.8681962469764595,-3.273086084916458,0.0
3.55122631851227,3.550714096558831,0.0
1.1005829729872534,0.29947289663423404,0.0
-9.390872380303048,0.3849503233879746,0.0
-1.3236974493190385,4.821801438710136,0.0
2.3614531808337302,-5.259379116082192,0.0
-2.1746197463883163,0.4225727327944273,0.0
-0.8005161126730562,1.8660201958652622,0.0
0.2845671534752546,-3.4737215777746466,0.0
-3.1460289493932736,3.5155270624870516,0.0
-14.270504068724597,-2.6674323928030903,0.0
4.250917478105696,-0.6002689804343904,0.0
8.225663119443949,0.24313565811661506,0.0
5.8051361373601775,-1.1469238147815581,0.0
-0.1942662630358501,6.123220556289912,0.0
-5.71179123583014,0.211949236395846,0.0
0.5463235757432376,-0.375735825578732,0.0
3.579529650655347,-4.265032697607201,0.0
4.620202143768747,-0.08350411344451017,0.0
-0.4386334060582423,-0.5646957590467202,0.0
1.0935630737452147,-1.0367537135181408,0.0
-0.009487598122940508,-3.5191842194879848,0.0
3.288275869305271,-5.044318597663621,0.0
-0.9737271252179781,-4.595054231110551,0.0
-6.658976283273907,-7.979220266577418,0.0
0.35895000642298,-3.157129863797432,0.0
0.01963409723592773,3.053469266613656,0.0
2.116442704307422,7.239467960746656,0.0
-5.371051351250196,4.647715752213029,0.0
2.6881038116970406,1.544768378689424,0.0
4.296437315460431,-5.520763034636791,0.0
-0.6596138469081575,0.33386063055343546,0.0
3.366710123986157,-2.6519310735477366,0.0
1.7828690074020226,1.1686612854536151,0.0
3.220007565567405,1.2417902982094768,0.0
-4.224806854344796,2.710834842376746,0.0
0.2977725940952703,-0.13184167499387903,0.0
-2.878606147397408,0.36934609600288854,0.0
-2.2499789330556097,0.945685409130156,0.0
-2.7932157653132306,-2.527679029055806,0.0
1.1942824768993692,-4.49336334130274,0.0
-3.247173085806512,-11.232574244654005,0.0
5.1023696410243415,-0.15877643249796214,0.0
-6.304653362732458,1.7100691291956158,0.0
-1.5944270771213465,6.836204519964765,0.0
-6.119541215295423,-2.7829298855679987,0.0
2.463858667134973,2.5334876770190293,0.0
-2.302848087021348,2.7716720669523407,0.0
-5.038432873565059,5.915620534849748,0.0
-3.278444631084385,6.2594335545002835,0.0
2.5079446852919953,-1.9466652519680177,0.0
-3.231133748671301,0.11280160280754856,0.0
9.234426168296434,0.6402787795307935,0.0
-5.656560484367366,-6.957301202861582,0.0
0.355651474644301,-0.297079566973523,0.0
4.66924523724029,1.5249616506181076,0.0
2.8537402517444765,-1.3152449327122395,0.0
1.1598454311131563,0.3943141905114433,0.0
-0.8582059022794026,-0.8944535048940395,0.0
-5.908024793163734,1.610302262307874,0.0
0.3568630648762539,-2.001638922475801,0.0
-5.463028185232292,3.771293628267069,0.0
1.1349083241353197,3.439897562484794,0.0
-3.0584425276126797,4.9722086322627055,0.0
-1.1164839499738586,-4.424363662999507,0.0
1.2594011719170195,0.6029514687894534,0.0
-0.744401387319767,0.606674835353204,0.0
1.386649199073654,15.61362181640185,0.0
-3.4318142536231457,-9.159357833616749,0.0
-5.323138008233158,3.6514889621916113,0.0
0.4175563874193233,0.02351500215103013,0.0
-7.053764781555756,-7.380985267852792,0.0
4.77383576899471,1.7697198339480973,0.0
-2.6104872419596363,-2.963441353269995,0.0
-0.4128354390345216,0.9657184979095205,0.0
0.42183082051149295,-0.111940365827729,0.0
-4.496717730420648,-9.229188744627827,0.0
-0.26140200705340605,1.0824677207867415,0.0
1.1999382867703454,3.3768796915499646,0.0
1.476020915676666,-1.9781501563859714,0.0
-4.91077374096824,-0.29576695121265134,0.0
