f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,class
-6.084695254629513,-1.4675171646047482,-0.4924076643245867,-2.013831381462814,-0.13625495748281158,2.607194766701791,-2.135897473251249,-0.2840827576359325,0.01719206314007096,-1.5712809731895259,2.558902308746781,2.716540140275489,1.0408732169782897,-2.6474056109981805,-0.07862254097740305,3.1531616835264535,-1.335720047280062,-1.3277581821284128,-0.4254802109189519,-4.927902184469968,0.3980215999998203,0.0
6.211583952560377,-0.9171575620420289,-3.5321225814008868,1.5974730909331256,-9.897742427875963,-1.471720525085631,3.963662585745208,-2.8375250421224423,6.160119875430591,-1.7928182306156606,0.30735446353867124,1.5193735906617323,1.48720374707918,3.9966590911724285,3.5280282479353815,0.7644636764304698,3.4427532608917066,-1.1591401586813317,3.1280175181916365,-6.6581416123787545,5.650857092569394,0.0
2.1378204269508942,1.2850910407834983,4.875776217014983,-4.735011853872408,0.12178023380134458,6.2180389735706045,1.6702518568152867,-3.0527628735756567,2.513159660494857,2.496215181786268,10.451669251962468,-3.8587665873537347,-2.8667473010380573,8.870285114645458,5.545920324106103,-6.495550606809266,-1.6097069259868395,-1.8520146014185224,7.271776098264628,4.239016573947371,2.027428916367625,0.0
-0.9876667394717777,-5.8687518256697615,1.4777302267263694,-1.9143729868612136,10.612007110424402,-1.2859077466263409,5.758424380849977,-3.3993847559367736,-6.109984416348273,-4.019270656634655,0.721350432930319,3.9349629581659036,8.504726611763084,10.27210216838264,-1.0642378207091103,-0.08558713921842749,-3.7912659295069306,-8.153620640915827,-2.0491360270155607,-7.451734890699777,-4.049618040339635,0.0
6.445078581918687,-2.2869631947241653,-5.874932277640933,6.6224440343164614,6.407785913240603,5.6115655797152435,8.346466931862299,1.9308520557973998,-3.4916647715321636,-4.225633549207622,3.8013291694448643,-4.9510693307719285,2.192073823841847,-4.793776064370575,-4.453136966217936,-7.304706532774466,0.15897399666267661,-1.7893626718134412,4.154272500502399,-3.0578631773629303,4.495873784162019,0.0
3.4353721734346476,-2.177726486901865,-5.4534585776583135,2.087440749837679,1.9426377732678404,-2.0963523184185915,3.044126618421947,-6.393273841077882,-1.6004135509033175,-6.8846903842939495,3.349720302888577,-3.8418115240859434,2.772832743029199,2.8424537956211213,-3.035277963406092,-0.9651978036038416,5.389480411364151,2.5810065914075877,2.175880033781001,0.4806859937539573,-3.3339739386978344,0.0
-0.6209112504527796,-0.6350289912490692,-3.0624489777444093,0.3845549650411431,-2.4814571577289244,0.8743302364127439,3.8228818726089746,4.903777061000723,-3.6750784871956292,5.882958883210819,2.258812448193969,-0.21684736876433175,2.098687848976082,4.886631300830564,-0.35250670666392464,3.206601687878944,-1.2364872571010397,8.517614764024406,2.0494490003404646,-2.2464425525693317,4.387935659335068,0.0
2.005957598495956,-0.45413556620955653,3.010054460811762,9.876038388811113,5.549936478975396,-7.37572365492269,5.190132840640026,4.915267431416311,2.26162810949627,-1.4069378395462464,-2.8589250411259317,3.147381060849084,-3.4516843036867177,-5.352442271996566,-0.8346784148750015,7.3365293550218285,6.353180242778878,3.6536749573274387,-2.6148558985730577,0.7299325225495369,-1.0529798185414232,0.0
0.2884275621259786,-0.437456221670646,4.619796115356408,-2.403799039402421,4.3735614648157775,7.543456035271084,-5.356288700247279,8.577856710076365,4.897581257347632,4.519780460783133,4.415303927732749,-2.1610139016928662,6.962900575550949,1.1493830388140176,-2.4278805830545176,-5.389603097326442,3.9608986148946443,0.18948339451294816,-8.99921590068749,1.7515220202268895,4.680512274212416,0.0
6.707434765656847,-1.87622043746855,6.230193988215106,0.5958713839244202,-1.7901552175311668,-5.634303917361218,-0.6520040967281339,0.599272734375417,-0.1293295518296043,-0.18600737692963587,0.6184224438366088,-2.709317682465648,3.615176374118901,-3.041763442261195,-1.2396183829994138,-0.46842789049342115,3.211645511943969,4.741308980657568,3.83835019166697,5.318812325493206,-10.437032992380319,0.0
